Student Name,Student ID,Major
Melissa Chandler,SID32459,Electrical Engineering
Melissa Chaney,SID39145,Art
Melissa Chang,SID61259,Electrical Engineering
Melissa Chapman,SID22289,Electrical Engineering
Melissa Chase,SID40829,Art
Melissa Chen,SID40611,Mechanical Engineering
Melissa Choi,SID9347,Computer Science
Melissa Christian,SID69404,History
Melissa Clark,SID32525,Economics
Melissa Clark,SID57299,Electrical Engineering
Melissa Clark,SID84630,Mathematics
Melissa Clark,SID90809,Economics
Melissa Clarke,SID62792,Electrical Engineering
Melissa Coleman,SID29460,Art
Melissa Coleman,SID33919,Medical
Melissa Coleman,SID64771,Computer Science
Melissa Coleman,SID73063,Economics
Melissa Collins,SID74758,BioEngineering
Melissa Collins DDS,SID83255,Medical
Melissa Colon,SID45962,Physics
Melissa Colon,SID53024,Literature
Melissa Conner,SID17925,Economics
Melissa Conrad,SID60920,Electrical Engineering
Melissa Contreras,SID11433,Psychology
Melissa Cook,SID65707,Mechanical Engineering
Melissa Cooper,SID16567,Mechanical Engineering
Melissa Cox,SID8698,Computer Science
Melissa Cox,SID21168,BioEngineering
Melissa Cox,SID79527,Literature
Melissa Crawford,SID57368,Medical
Melissa Crosby,SID98948,Physics
Melissa Cunningham,SID14051,Computer Science
Melissa Cunningham DDS,SID27836,Medical
Melissa Curtis,SID49793,Mathematics
Melissa Daniels,SID70524,Psychology
Melissa Davenport,SID89553,Psychology
Melissa Davenport,SID97843,Literature
Melissa Davis,SID5041,Economics
Melissa Davis,SID9273,Mathematics
Melissa Davis,SID39330,Literature
Melissa Davis,SID47305,Art
Melissa Davis,SID50830,Physics
Melissa Davis,SID54858,Physics
Melissa Davis,SID55435,Computer Science
Melissa Davis,SID64803,Electrical Engineering
Melissa Davis,SID76463,Psychology
Melissa Dawson,SID49183,Mathematics
Melissa Dawson,SID89412,Art
Melissa Day,SID4276,BioEngineering
Melissa Day,SID64018,History
Melissa Decker,SID47405,Mechanical Engineering
Melissa Decker,SID60227,History
Melissa Deleon,SID95895,Psychology
Melissa Delgado,SID64041,Physics
Melissa Delgado,SID83053,Computer Science
Melissa Dennis,SID16556,Economics
Melissa Diaz,SID12809,Electrical Engineering
Melissa Diaz,SID52696,Economics
Melissa Diaz DDS,SID68843,Mechanical Engineering
Melissa Dodson,SID52841,Psychology
Melissa Dominguez,SID37762,Computer Science
Melissa Donovan,SID62943,Literature
Melissa Douglas,SID85763,Medical
Melissa Downs,SID45713,BioEngineering
Melissa Doyle,SID94187,Literature
Melissa Dudley,SID78489,Mathematics
Melissa Duncan,SID11213,Mathematics
Melissa Duncan,SID49199,History
Melissa Dunn,SID21134,Mathematics
Melissa Dunn,SID28300,Mathematics
Melissa Dunn,SID42500,Literature
Melissa Duran,SID60551,Economics
Melissa Edwards,SID11876,Psychology
Melissa Edwards,SID70307,Computer Science
Melissa Elliott,SID68404,Economics
Melissa Ellis,SID2313,Electrical Engineering
Melissa Erickson,SID58004,History
Melissa Estrada,SID22329,BioEngineering
Melissa Evans,SID54521,Economics
Melissa Evans,SID69414,Economics
Melissa Evans,SID88040,Medical
Melissa Everett,SID59984,Art
Melissa Farmer,SID23253,BioEngineering
Melissa Fernandez,SID20308,Art
Melissa Fernandez,SID74091,Mathematics
Melissa Fields,SID12127,Mechanical Engineering
Melissa Fields,SID31645,Computer Science
Melissa Fisher,SID18158,History
Melissa Fisher,SID23432,Psychology
Melissa Fisher,SID56315,History
Melissa Fitzgerald,SID29670,Medical
Melissa Fitzgerald,SID33669,Physics
Melissa Fitzpatrick,SID5254,Literature
Melissa Fitzpatrick,SID23819,Electrical Engineering
Melissa Fleming,SID14795,Economics
Melissa Fletcher,SID40303,Art
Melissa Fletcher,SID69767,Literature
Melissa Flores,SID34034,Psychology
Melissa Flowers,SID34971,Mechanical Engineering
Melissa Ford,SID18261,History
Melissa Foster,SID44679,Art
Melissa Foster,SID52563,Art
Melissa Fox,SID14066,Psychology
Melissa Frank DVM,SID94315,History
Melissa French,SID15340,Art
Melissa French,SID45445,Medical
Melissa Frey,SID60926,Physics
Melissa Fuller,SID16366,Psychology
Melissa Gallagher,SID21965,Literature
Melissa Gallagher,SID36260,Electrical Engineering
Melissa Galloway,SID13235,Literature
Melissa Gamble,SID3951,Psychology
Melissa Gamble,SID81810,Literature
Melissa Garcia,SID4914,Mathematics
Melissa Garcia,SID4946,Physics
Melissa Garcia,SID24622,Literature
Melissa Garcia,SID70916,Medical
Melissa Garcia,SID73819,Literature
Melissa Garcia,SID78422,Computer Science
Melissa Garcia,SID88411,Psychology
Melissa Garcia,SID92976,Psychology
Melissa Garcia,SID94392,Economics
Melissa Garcia,SID97665,History
Melissa Garcia,SID98147,Economics
Melissa Garcia,SID99694,Literature
Melissa Gardner,SID15420,Medical
Melissa Gardner,SID27832,Psychology
Melissa Garrett,SID61039,History
Melissa Garrett,SID77913,Literature
Melissa Garza,SID59618,History
Melissa Garza,SID82170,Economics
Melissa Gentry,SID24702,Computer Science
Melissa Gibson,SID4217,Computer Science
Melissa Glass,SID20678,History
Melissa Golden,SID5374,Literature
Melissa Gomez,SID9040,Economics
Melissa Gomez,SID34511,Literature
Melissa Gonzalez,SID21777,Mechanical Engineering
Melissa Gonzalez,SID45835,Mathematics
Melissa Gonzalez,SID49265,Computer Science
Melissa Gonzalez,SID74521,Psychology
Melissa Gonzalez,SID82474,Medical
Melissa Gonzalez,SID91593,BioEngineering
Melissa Gordon,SID76000,BioEngineering
Melissa Graham,SID70203,Medical
Melissa Grant,SID67232,Economics
Melissa Graves,SID81030,Economics
Melissa Green,SID14237,Mathematics
Melissa Green,SID54606,Mechanical Engineering
Melissa Green,SID64862,Computer Science
Melissa Greene,SID100616,Economics
Melissa Griffin,SID20715,Economics
Melissa Gutierrez,SID1680,Physics
Melissa Gutierrez,SID19858,Psychology
Melissa Gutierrez,SID94901,Mechanical Engineering
Melissa Hahn,SID71196,Mathematics
Melissa Hall,SID71835,BioEngineering
Melissa Hamilton,SID87145,Medical
Melissa Hammond PhD,SID31436,Mechanical Engineering
Melissa Hancock,SID20510,Electrical Engineering
Melissa Hanna,SID90849,Art
Melissa Hanna MD,SID18484,Physics
Melissa Hardin,SID36696,Literature
Melissa Hardy,SID87123,Psychology
Melissa Haris,SID22156,Physics
Melissa Harper,SID70320,Psychology
Melissa Harper,SID81267,Literature
Melissa Harris,SID1671,History
Melissa Harris,SID2968,Physics
Melissa Harris,SID15533,History
Melissa Harris,SID21178,Physics
Melissa Harris,SID59203,Economics
Melissa Harris,SID63288,Computer Science
Melissa Harris,SID72229,Mechanical Engineering
Melissa Harris,SID79835,History
Melissa Hart,SID92772,Psychology
Melissa Haynes,SID91479,Art
Melissa Hebert,SID18677,Mathematics
Melissa Henderson,SID20563,Psychology
Melissa Henderson,SID22142,History
Melissa Henderson,SID73350,Physics
Melissa Henderson,SID74485,Economics
Melissa Henderson,SID89407,Computer Science
Melissa Hendrix,SID99600,Mathematics
Melissa Hernandez,SID5791,Physics
Melissa Hernandez,SID15211,Economics
Melissa Hernandez,SID24762,Psychology
Melissa Hernandez,SID26601,Mechanical Engineering
Melissa Hernandez,SID28915,History
Melissa Hernandez,SID61988,BioEngineering
Melissa Herrera,SID64716,Computer Science
Melissa Hess,SID88535,Mechanical Engineering
Melissa Hickman,SID54887,BioEngineering
Melissa Hill,SID68918,Medical
Melissa Ho,SID10473,BioEngineering
Melissa Hodge,SID22931,Art
Melissa Holden,SID1969,Medical
Melissa Holmes,SID32498,Physics
Melissa Holt,SID38272,Physics
Melissa Hood,SID45902,Literature
Melissa Horne,SID88273,Electrical Engineering
Melissa House MD,SID67974,Mathematics
Melissa Howard,SID28642,BioEngineering
Melissa Hudson,SID1557,Mechanical Engineering
Melissa Huerta,SID69245,Mechanical Engineering
Melissa Humphrey,SID46106,Art
Melissa Huynh MD,SID100940,Literature
Melissa Ingram,SID96744,Art
Melissa Jackson,SID5079,Psychology
Melissa Jackson,SID40426,Economics
Melissa Jackson,SID56304,Literature
Melissa James,SID21701,Mathematics
Melissa James,SID46739,Medical
Melissa James,SID48074,Physics
Melissa Jefferson,SID56655,Physics
Melissa Jenkins,SID64268,Mathematics
Melissa Jennings,SID84168,History
Melissa Johns,SID28203,Economics
Melissa Johnson,SID2127,Mechanical Engineering
Melissa Johnson,SID7916,Computer Science
Melissa Johnson,SID11606,Medical
Melissa Johnson,SID16834,Electrical Engineering
Melissa Johnson,SID30902,Physics
Melissa Johnson,SID34104,Psychology
Melissa Johnson,SID41530,Medical
Melissa Johnson,SID45462,Medical
Melissa Johnson,SID54085,Mathematics
Melissa Johnson,SID69536,Art
Melissa Johnson,SID83461,History
Melissa Johnson,SID91619,Physics
Melissa Johnson,SID96184,History
Melissa Johnson,SID97716,Mechanical Engineering
Melissa Jones,SID36376,Medical
Melissa Jones,SID50859,Economics
Melissa Jones,SID60711,BioEngineering
Melissa Jones,SID69794,Mechanical Engineering
Melissa Jones,SID90983,Psychology
Melissa Jordan,SID58316,Physics
Melissa Kaiser,SID60351,Computer Science
Melissa Kelley,SID73713,Mathematics
Melissa Kelly,SID17863,History
Melissa Kelly,SID41341,BioEngineering
Melissa Kelly,SID96349,Economics
Melissa Kelly DVM,SID66834,Computer Science
Melissa King,SID31039,Economics
Melissa King,SID33290,Art
Melissa King,SID41199,Economics
Melissa Kirk,SID10456,Mathematics
Melissa Krueger,SID74810,Electrical Engineering
Melissa Krueger,SID99603,Literature
Melissa Lambert,SID19872,Mechanical Engineering
Melissa Lambert,SID41985,Physics
Melissa Lambert,SID70734,Mathematics
Melissa Leach,SID39927,Mathematics
Melissa Leblanc,SID31157,Psychology
Melissa Lee,SID74407,Medical
Melissa Lee,SID82634,History
Melissa Lee,SID94460,Physics
Melissa Leon,SID59915,Art
Melissa Lester,SID42927,Medical
Melissa Lewis,SID78293,Art
Melissa Long,SID73504,Literature
Melissa Lopez,SID52394,Psychology
Melissa Lopez,SID90264,History
Melissa Lowe,SID77646,Psychology
Melissa Lozano,SID62949,Literature
Melissa Lyons,SID30327,Physics
Melissa Macdonald,SID49531,Mechanical Engineering
Melissa Macias,SID9689,Electrical Engineering
Melissa Macias,SID87128,Electrical Engineering
Melissa Maddox,SID54746,Computer Science
Melissa Martin,SID17113,Computer Science
Melissa Martin,SID19838,Mechanical Engineering
Melissa Martin,SID29231,Mathematics
Melissa Martin,SID69341,History
Melissa Martin,SID76989,BioEngineering
Melissa Martinez,SID85972,Art
Melissa Martinez,SID90748,Physics
Melissa Mason,SID92997,Physics
Melissa Mason,SID100290,Mechanical Engineering
Melissa Massey,SID27951,BioEngineering
Melissa Mata,SID85448,Art
Melissa Maxwell,SID1432,Economics
Melissa May,SID10474,Art
Melissa Mcbride,SID16057,Mathematics
Melissa Mccann,SID39243,Mechanical Engineering
Melissa Mccann,SID67124,Economics
Melissa Mccarty,SID55614,Medical
Melissa Mcconnell,SID41586,Economics
Melissa Mccormick,SID32944,Art
Melissa Mccormick,SID79571,BioEngineering
Melissa Mccoy,SID18759,Literature
Melissa Mcdaniel,SID67406,History
Melissa Mcdaniel,SID92394,Literature
Melissa Mcdaniel,SID95382,Economics
Melissa Mcdonald,SID80688,Computer Science
Melissa Mcdonald MD,SID29664,Psychology
Melissa Mcfarland,SID64063,Computer Science
Melissa Mckay,SID86020,Art
Melissa Mckenzie,SID14395,Computer Science
Melissa Mckinney,SID64409,Economics
Melissa Mcmahon,SID26067,Mechanical Engineering
Melissa Mcneil,SID37640,History
Melissa Meadows,SID76063,Art
Melissa Medina MD,SID99863,Economics
Melissa Mendoza,SID24921,BioEngineering
Melissa Mendoza,SID83725,Mechanical Engineering
Melissa Miles,SID55825,Medical
Melissa Miller,SID1930,Electrical Engineering
Melissa Miller,SID5356,Art
Melissa Miller,SID12176,Economics
Melissa Miller,SID14161,Mathematics
Melissa Miller,SID30859,Literature
Melissa Miller,SID36408,Computer Science
Melissa Miller,SID43349,Economics
Melissa Miller,SID50122,History
Melissa Miller,SID55352,Electrical Engineering
Melissa Miller,SID83186,Computer Science
Melissa Miller,SID94020,Mathematics
Melissa Miller,SID95618,Computer Science
Melissa Mills,SID18086,Art
Melissa Mitchell,SID1357,History
Melissa Mitchell,SID22265,Literature
Melissa Mitchell,SID69052,Medical
Melissa Mitchell,SID74803,Medical
Melissa Molina,SID5798,Art
Melissa Molina,SID9121,BioEngineering
Melissa Molina,SID82396,Mathematics
Melissa Montgomery,SID14569,Mathematics
Melissa Montoya,SID22367,Medical
Melissa Montoya,SID53938,Electrical Engineering
Melissa Moon,SID51908,Mathematics
Melissa Moore,SID12245,Literature
Melissa Moore,SID30436,BioEngineering
Melissa Moore,SID60798,Electrical Engineering
Melissa Moore,SID86394,Literature
Melissa Mora,SID5722,History
Melissa Moreno,SID11614,Computer Science
Melissa Morris,SID9385,Mathematics
Melissa Morrison,SID14545,Psychology
Melissa Morrow,SID84725,Medical
Melissa Morton,SID21667,Computer Science
Melissa Moss,SID53383,Mathematics
Melissa Mueller,SID24599,BioEngineering
Melissa Mullen,SID87994,Economics
Melissa Mullins,SID20797,Psychology
Melissa Mullins,SID44147,Art
Melissa Mullins,SID55580,Physics
Melissa Murphy,SID8440,Literature
Melissa Murphy,SID98754,Computer Science
Melissa Murray,SID30918,History
Melissa Myers,SID3909,Medical
Melissa Myers,SID11230,Art
Melissa Myers,SID26539,History
Melissa Neal,SID7587,History
Melissa Neal,SID23375,Electrical Engineering
Melissa Nelson,SID6127,Electrical Engineering
Melissa Nelson,SID13774,Economics
Melissa Nelson,SID44803,Mathematics
Melissa Nelson,SID68002,Art
Melissa Nelson,SID86445,Mechanical Engineering
Melissa Newman,SID100397,Economics
Melissa Nichols,SID64599,Computer Science
Melissa Nolan,SID84505,Computer Science
Melissa Norman,SID49909,Mathematics
Melissa Norris,SID17184,Medical
Melissa Nunez,SID26212,Electrical Engineering
Melissa Oconnor,SID100794,History
Melissa Olson,SID11275,History
Melissa Olson,SID17907,Computer Science
Melissa Page,SID41788,Mathematics
Melissa Page,SID71013,Art
Melissa Palmer,SID81934,Mathematics
Melissa Parker,SID8754,Electrical Engineering
Melissa Parker,SID33707,Economics
Melissa Parker,SID51237,History
Melissa Parks,SID51323,Literature
Melissa Parrish,SID21669,Electrical Engineering
Melissa Parsons,SID48880,Physics
Melissa Patel,SID15945,Computer Science
Melissa Patel,SID65088,Medical
Melissa Patel,SID82529,Art
Melissa Patterson,SID13918,Computer Science
Melissa Patterson,SID48620,Literature
Melissa Patterson,SID86623,Physics
Melissa Paul,SID49741,Computer Science
Melissa Payne,SID88097,Electrical Engineering
Melissa Pearson,SID8049,Psychology
Melissa Pearson,SID20784,BioEngineering
Melissa Pena,SID10692,Economics
Melissa Pena,SID60458,Art
Melissa Perez,SID15007,Art
Melissa Perez,SID23021,Computer Science
Melissa Perez,SID24199,Computer Science
Melissa Perez,SID26602,Physics
Melissa Perez,SID44978,Electrical Engineering
Melissa Perez,SID47197,Literature
Melissa Perez,SID69747,Art
Melissa Perez,SID71850,Psychology
Melissa Perez,SID78216,Literature
Melissa Perez,SID80237,Literature
Melissa Perez,SID95134,Economics
Melissa Perkins,SID12566,Mechanical Engineering
Melissa Perkins,SID72841,Mechanical Engineering
Melissa Perkins,SID73679,Mathematics
Melissa Perry,SID49535,Literature
Melissa Perry,SID93325,Physics
Melissa Perry,SID94173,Psychology
Melissa Peters,SID83677,Medical
Melissa Petersen,SID88156,Computer Science
Melissa Pham,SID35064,Electrical Engineering
Melissa Phillips,SID3135,Art
Melissa Phillips,SID49457,Physics
Melissa Pierce,SID46844,History
Melissa Pittman,SID50753,Computer Science
Melissa Poole,SID14246,BioEngineering
Melissa Porter,SID28648,Mechanical Engineering
Melissa Porter,SID43990,Electrical Engineering
Melissa Potts,SID46464,Computer Science
Melissa Powers,SID1060,Electrical Engineering
Melissa Powers,SID88827,Literature
Melissa Preston,SID51105,Computer Science
Melissa Price,SID94034,Literature
Melissa Prince,SID9550,Mathematics
Melissa Ramirez,SID55220,Electrical Engineering
Melissa Ramirez,SID88226,Computer Science
Melissa Ramirez PhD,SID14935,Art
Melissa Ramos,SID9721,Medical
Melissa Ramos,SID35113,Literature
Melissa Ramos,SID75380,Mechanical Engineering
Melissa Ramos,SID76029,Medical
Melissa Ramos,SID76709,History
Melissa Randolph,SID12575,Electrical Engineering
Melissa Reed,SID32118,Physics
Melissa Reyes,SID10347,Art
Melissa Reyes,SID37454,Mechanical Engineering
Melissa Reyes,SID68411,Medical
Melissa Reyes,SID93369,Psychology
Melissa Rich,SID21674,Economics
Melissa Richard,SID80116,Art
Melissa Richards,SID50077,BioEngineering
Melissa Richards,SID50794,Psychology
Melissa Richards,SID69772,Mechanical Engineering
Melissa Richardson,SID63637,Mechanical Engineering
Melissa Riley,SID26952,History
Melissa Rivera,SID86665,Physics
Melissa Roberson,SID74470,Electrical Engineering
Melissa Roberts,SID9629,BioEngineering
Melissa Roberts,SID14065,Mathematics
Melissa Roberts,SID20449,Computer Science
Melissa Robertson,SID19854,Electrical Engineering
Melissa Robinson,SID26019,Mechanical Engineering
Melissa Robinson,SID56776,Computer Science
Melissa Robinson,SID69165,Medical
Melissa Robinson,SID82186,Computer Science
Melissa Rodriguez,SID20697,Computer Science
Melissa Rodriguez,SID22414,Economics
Melissa Rodriguez,SID38124,Medical
Melissa Rodriguez,SID41498,Mathematics
Melissa Rodriguez,SID41580,Computer Science
Melissa Rodriguez,SID51510,Electrical Engineering
Melissa Rodriguez,SID64655,History
Melissa Rodriguez MD,SID99204,Economics
Melissa Rogers,SID97347,Psychology
Melissa Rojas,SID64482,Literature
Melissa Roman,SID40023,Literature
Melissa Romero,SID77652,Electrical Engineering
Melissa Rosales DVM,SID88114,Electrical Engineering
Melissa Rose,SID29111,Mathematics
Melissa Ross,SID65906,Economics
Melissa Rowland,SID98817,Medical
Melissa Russell,SID73398,Economics
Melissa Russo,SID14751,Economics
Melissa Salazar,SID6578,Economics
Melissa Sanchez,SID23224,Literature
Melissa Sanchez,SID88898,Art
Melissa Sanchez MD,SID74140,Computer Science
Melissa Sanders,SID2330,BioEngineering
Melissa Sanders MD,SID92307,Mechanical Engineering
Melissa Sandoval,SID52163,Economics
Melissa Santana,SID33132,Computer Science
Melissa Santiago,SID58303,Mechanical Engineering
Melissa Saunders,SID52076,BioEngineering
Melissa Schmidt,SID37557,Literature
Melissa Schmidt,SID72100,BioEngineering
Melissa Schneider,SID9505,Physics
Melissa Schneider,SID42478,Literature
Melissa Schroeder,SID82966,BioEngineering
Melissa Schwartz,SID87472,Physics
Melissa Scott,SID49708,Mechanical Engineering
Melissa Scott,SID76280,Psychology
Melissa Scott,SID92241,Medical
Melissa Sellers,SID4500,Art
Melissa Serrano,SID99112,Literature
Melissa Shah,SID26737,Mathematics
Melissa Shannon,SID57732,Literature
Melissa Shaw,SID98490,Electrical Engineering
Melissa Shea,SID17382,BioEngineering
